stim_id,condition,domain,maj_decision,avg_decision,mwe_decision,n_raters,TP
774,50_50,human,0,0,1,12,False
774,80_20,human,0,0,0,12,False
774,100_0,human,0,0,0,12,False
775,50_50,human,1,1,1,12,True
775,80_20,human,1,1,1,12,True
775,100_0,human,1,1,1,12,True
776,50_50,human,1,1,1,12,False
776,80_20,human,1,1,1,12,False
776,100_0,human,0,0,0,12,False
777,50_50,human,1,1,1,12,True
777,80_20,human,1,1,1,12,True
777,100_0,human,1,1,1,12,True
778,50_50,human,1,1,1,12,True
778,80_20,human,0,0,1,12,True
778,100_0,human,1,1,1,12,True
779,50_50,human,0,0,1,12,True
779,80_20,human,0,0,1,12,True
779,100_0,human,1,1,1,12,True
780,50_50,human,0,0,0,12,True
780,80_20,human,0,0,0,12,True
780,100_0,human,1,1,1,12,True
781,50_50,human,0,0,0,12,False
781,80_20,human,0,0,0,12,False
781,100_0,human,0,0,0,12,False
782,50_50,human,1,1,1,12,True
782,80_20,human,1,1,1,12,True
782,100_0,human,1,1,1,12,True
783,50_50,human,0,0,1,12,False
783,80_20,human,1,1,1,12,False
783,100_0,human,0,0,0,12,False
784,50_50,human,1,1,1,12,False
784,80_20,human,1,1,1,12,False
784,100_0,human,1,1,1,12,False
785,50_50,human,1,1,1,12,False
785,80_20,human,1,1,1,12,False
785,100_0,human,1,1,1,12,False
786,50_50,human,0,0,1,12,False
786,80_20,human,0,0,0,12,False
786,100_0,human,0,0,0,12,False
787,50_50,human,1,1,1,12,True
787,80_20,human,1,1,1,12,True
787,100_0,human,1,1,1,12,True
788,50_50,human,1,1,1,12,False
788,80_20,human,1,1,1,12,False
788,100_0,human,1,1,1,12,False
789,50_50,human,0,0,1,12,False
789,80_20,human,0,0,0,12,False
789,100_0,human,0,0,0,12,False
790,50_50,human,0,0,1,12,False
790,80_20,human,0,0,0,12,False
790,100_0,human,0,0,0,12,False
791,50_50,human,0,0,1,12,True
791,80_20,human,0,0,0,12,True
791,100_0,human,0,0,1,12,True
792,50_50,human,1,1,1,12,True
792,80_20,human,0,0,1,12,True
792,100_0,human,1,1,1,12,True
793,50_50,human,0,0,1,12,False
793,80_20,human,0,0,1,12,False
793,100_0,human,0,0,0,12,False
794,50_50,human,1,1,1,12,True
794,80_20,human,1,1,1,12,True
794,100_0,human,1,1,1,12,True
795,50_50,human,0,0,1,12,False
795,80_20,human,0,0,0,12,False
795,100_0,human,0,0,1,12,False
796,50_50,human,0,0,1,12,False
796,80_20,human,1,1,1,12,False
796,100_0,human,0,0,0,12,False
797,50_50,human,1,1,1,12,True
797,80_20,human,1,1,1,12,True
797,100_0,human,1,1,1,12,True
798,50_50,human,0,0,1,12,False
798,80_20,human,0,0,0,12,False
798,100_0,human,0,0,1,12,False
799,50_50,human,1,1,1,12,False
799,80_20,human,1,1,1,12,False
799,100_0,human,1,1,1,12,False
800,50_50,human,1,1,1,12,True
800,80_20,human,1,1,1,12,True
800,100_0,human,1,1,1,12,True
801,50_50,human,1,1,1,12,False
801,80_20,human,1,1,1,12,False
801,100_0,human,1,1,1,12,False
802,50_50,human,1,1,1,12,False
802,80_20,human,1,1,1,12,False
802,100_0,human,1,1,1,12,False
803,50_50,human,1,1,1,12,True
803,80_20,human,1,1,1,12,True
803,100_0,human,1,1,1,12,True
804,50_50,human,0,0,1,12,True
804,80_20,human,1,1,1,12,True
804,100_0,human,1,1,1,12,True
805,50_50,human,1,1,1,12,False
805,80_20,human,1,1,1,12,False
805,100_0,human,0,0,1,12,False
806,50_50,human,1,1,1,12,True
806,80_20,human,1,1,1,12,True
806,100_0,human,1,1,1,12,True
807,50_50,human,1,1,1,12,True
807,80_20,human,1,1,1,12,True
807,100_0,human,1,1,1,12,True
808,50_50,human,1,1,1,12,True
808,80_20,human,1,1,1,12,True
808,100_0,human,1,1,1,12,True
809,50_50,human,1,1,1,12,True
809,80_20,human,1,1,1,12,True
809,100_0,human,1,1,1,12,True
810,50_50,human,1,1,1,12,False
810,80_20,human,1,1,1,12,False
810,100_0,human,1,1,1,12,False
811,50_50,human,1,1,1,12,True
811,80_20,human,0,0,1,12,True
811,100_0,human,1,1,1,12,True
812,50_50,human,1,1,1,12,True
812,80_20,human,1,1,1,12,True
812,100_0,human,1,1,1,12,True
813,50_50,human,1,1,1,12,True
813,80_20,human,1,1,1,12,True
813,100_0,human,1,1,1,12,True
814,50_50,human,0,0,1,12,True
814,80_20,human,1,1,1,12,True
814,100_0,human,1,1,1,12,True
815,50_50,human,1,1,1,12,True
815,80_20,human,1,1,1,12,True
815,100_0,human,0,0,1,12,True
816,50_50,human,1,1,1,12,True
816,80_20,human,1,1,1,12,True
816,100_0,human,1,1,1,12,True
817,50_50,human,1,1,1,12,True
817,80_20,human,1,1,1,12,True
817,100_0,human,1,1,1,12,True
818,50_50,human,0,0,1,12,False
818,80_20,human,0,0,0,12,False
818,100_0,human,0,0,0,12,False
819,50_50,human,1,1,1,12,False
819,80_20,human,1,1,1,12,False
819,100_0,human,0,0,0,12,False
820,50_50,human,1,1,1,12,True
820,80_20,human,1,1,1,12,True
820,100_0,human,1,1,1,12,True
821,50_50,human,1,1,1,12,True
821,80_20,human,1,1,1,12,True
821,100_0,human,1,1,1,12,True
822,50_50,human,1,1,1,12,False
822,80_20,human,1,1,1,12,False
822,100_0,human,1,1,1,12,False
823,50_50,human,1,1,1,12,True
823,80_20,human,1,1,1,12,True
823,100_0,human,1,1,1,12,True
824,50_50,human,0,0,0,12,False
824,80_20,human,0,0,0,12,False
824,100_0,human,0,0,0,12,False
825,50_50,human,1,1,1,12,True
825,80_20,human,1,1,1,12,True
825,100_0,human,1,1,1,12,True
826,50_50,human,1,1,1,12,True
826,80_20,human,1,1,1,12,True
826,100_0,human,1,1,1,12,True
827,50_50,human,1,1,1,12,True
827,80_20,human,1,1,1,12,True
827,100_0,human,1,1,1,12,True
828,50_50,human,1,1,1,12,True
828,80_20,human,1,1,1,12,True
828,100_0,human,1,1,1,12,True
829,50_50,human,1,1,1,12,False
829,80_20,human,1,1,1,12,False
829,100_0,human,1,1,1,12,False
830,50_50,human,0,0,1,12,False
830,80_20,human,0,0,0,12,False
830,100_0,human,0,0,0,12,False
831,50_50,human,0,0,1,12,True
831,80_20,human,1,1,1,12,True
831,100_0,human,0,0,0,12,True
832,50_50,human,0,0,0,12,False
832,80_20,human,0,0,1,12,False
832,100_0,human,0,0,1,12,False
833,50_50,human,0,0,0,12,False
833,80_20,human,0,0,1,12,False
833,100_0,human,0,0,0,12,False
834,50_50,human,1,1,1,12,True
834,80_20,human,1,1,1,12,True
834,100_0,human,1,1,1,12,True
835,50_50,human,1,1,1,12,True
835,80_20,human,1,1,1,12,True
835,100_0,human,1,1,1,12,True
836,50_50,human,1,1,1,12,False
836,80_20,human,1,1,1,12,False
836,100_0,human,1,1,1,12,False
837,50_50,human,1,1,1,12,False
837,80_20,human,0,0,1,12,False
837,100_0,human,0,0,0,12,False
838,50_50,human,1,1,1,12,True
838,80_20,human,1,1,1,12,True
838,100_0,human,1,1,1,12,True
839,50_50,human,1,1,1,12,False
839,80_20,human,1,1,1,12,False
839,100_0,human,0,0,0,12,False
840,50_50,human,1,1,1,12,False
840,80_20,human,0,0,1,12,False
840,100_0,human,1,1,1,12,False
841,50_50,human,1,1,1,12,False
841,80_20,human,1,1,1,12,False
841,100_0,human,0,0,1,12,False
842,50_50,human,1,1,1,12,True
842,80_20,human,1,1,1,12,True
842,100_0,human,1,1,1,12,True
843,50_50,human,1,1,1,12,False
843,80_20,human,1,1,1,12,False
843,100_0,human,1,1,1,12,False
844,50_50,human,1,1,1,12,False
844,80_20,human,0,0,0,12,False
844,100_0,human,0,0,0,12,False
845,50_50,human,1,1,1,12,True
845,80_20,human,1,1,1,12,True
845,100_0,human,1,1,1,12,True
846,50_50,human,0,0,1,12,False
846,80_20,human,0,0,0,12,False
846,100_0,human,0,0,0,12,False
847,50_50,human,1,1,1,12,False
847,80_20,human,1,1,1,12,False
847,100_0,human,1,1,1,12,False
848,50_50,human,1,1,1,12,True
848,80_20,human,1,1,1,12,True
848,100_0,human,1,1,1,12,True
849,50_50,human,1,1,1,12,False
849,80_20,human,1,1,1,12,False
849,100_0,human,1,1,1,12,False
850,50_50,human,1,1,1,12,True
850,80_20,human,1,1,1,12,True
850,100_0,human,1,1,1,12,True
851,50_50,human,0,0,1,12,False
851,80_20,human,1,1,1,12,False
851,100_0,human,0,0,0,12,False
852,50_50,human,0,0,0,12,False
852,80_20,human,0,0,0,12,False
852,100_0,human,0,0,0,12,False
853,50_50,human,1,1,1,12,False
853,80_20,human,1,1,1,12,False
853,100_0,human,0,0,1,12,False
854,50_50,human,0,0,0,12,False
854,80_20,human,1,1,1,12,False
854,100_0,human,0,0,0,12,False
855,50_50,human,1,1,1,12,True
855,80_20,human,1,1,1,12,True
855,100_0,human,1,1,1,12,True
856,50_50,human,1,1,1,12,False
856,80_20,human,1,1,1,12,False
856,100_0,human,1,1,1,12,False
857,50_50,human,1,1,1,12,True
857,80_20,human,1,1,1,12,True
857,100_0,human,1,1,1,12,True
858,50_50,human,1,1,1,12,False
858,80_20,human,1,1,1,12,False
858,100_0,human,1,1,1,12,False
859,50_50,human,1,1,1,12,True
859,80_20,human,1,1,1,12,True
859,100_0,human,1,1,1,12,True
860,50_50,human,0,0,0,12,True
860,80_20,human,0,0,1,12,True
860,100_0,human,0,0,0,12,True
861,50_50,human,1,1,1,12,True
861,80_20,human,1,1,1,12,True
861,100_0,human,0,0,1,12,True
862,50_50,human,1,1,1,12,True
862,80_20,human,1,1,1,12,True
862,100_0,human,1,1,1,12,True
863,50_50,human,1,1,1,12,True
863,80_20,human,1,1,1,12,True
863,100_0,human,1,1,1,12,True
864,50_50,human,1,1,1,12,True
864,80_20,human,1,1,1,12,True
864,100_0,human,1,1,1,12,True
865,50_50,human,1,1,1,12,True
865,80_20,human,1,1,1,12,True
865,100_0,human,1,1,1,12,True
866,50_50,human,0,0,0,12,False
866,80_20,human,1,1,1,12,False
866,100_0,human,1,1,1,12,False
867,50_50,human,0,0,1,12,False
867,80_20,human,0,0,1,12,False
867,100_0,human,0,0,0,12,False
868,50_50,human,0,0,1,12,True
868,80_20,human,1,1,1,12,True
868,100_0,human,1,1,1,12,True
869,50_50,human,1,1,1,12,True
869,80_20,human,1,1,1,12,True
869,100_0,human,1,1,1,12,True
870,50_50,human,1,1,1,12,False
870,80_20,human,1,1,1,12,False
870,100_0,human,1,1,1,12,False
871,50_50,human,1,1,1,12,True
871,80_20,human,1,1,1,12,True
871,100_0,human,1,1,1,12,True
872,50_50,human,0,0,1,12,True
872,80_20,human,0,0,1,12,True
872,100_0,human,1,1,1,12,True
873,50_50,human,1,1,1,12,True
873,80_20,human,1,1,1,12,True
873,100_0,human,1,1,1,12,True
874,50_50,human,1,1,1,12,True
874,80_20,human,1,1,1,12,True
874,100_0,human,1,1,1,12,True
875,50_50,human,1,1,1,12,False
875,80_20,human,1,1,1,12,False
875,100_0,human,1,1,1,12,False
876,50_50,human,1,1,1,12,False
876,80_20,human,1,1,1,12,False
876,100_0,human,0,0,0,12,False
877,50_50,human,1,1,1,12,False
877,80_20,human,1,1,1,12,False
877,100_0,human,1,1,1,12,False
878,50_50,human,0,0,1,12,False
878,80_20,human,1,1,1,12,False
878,100_0,human,1,1,1,12,False
879,50_50,human,1,1,1,12,True
879,80_20,human,1,1,1,12,True
879,100_0,human,1,1,1,12,True
880,50_50,human,1,1,1,12,False
880,80_20,human,1,1,1,12,False
880,100_0,human,1,1,1,12,False
881,50_50,human,1,1,1,12,True
881,80_20,human,1,1,1,12,True
881,100_0,human,1,1,1,12,True
882,50_50,human,0,0,0,12,False
882,80_20,human,0,0,0,12,False
882,100_0,human,0,0,0,12,False
883,50_50,human,0,0,0,12,False
883,80_20,human,0,0,0,12,False
883,100_0,human,0,0,0,12,False
884,50_50,human,1,1,1,12,True
884,80_20,human,1,1,1,12,True
884,100_0,human,1,1,1,12,True
885,50_50,human,0,0,1,12,False
885,80_20,human,1,1,1,12,False
885,100_0,human,1,1,1,12,False
886,50_50,human,1,1,1,12,True
886,80_20,human,1,1,1,12,True
886,100_0,human,1,1,1,12,True
887,50_50,human,1,1,1,12,False
887,80_20,human,1,1,1,12,False
887,100_0,human,1,1,1,12,False
888,50_50,human,1,1,1,12,False
888,80_20,human,1,1,1,12,False
888,100_0,human,0,0,0,12,False
889,50_50,human,1,1,1,12,True
889,80_20,human,1,1,1,12,True
889,100_0,human,1,1,1,12,True
890,50_50,human,0,0,1,12,False
890,80_20,human,1,1,1,12,False
890,100_0,human,1,1,1,12,False
891,50_50,human,0,0,1,12,False
891,80_20,human,1,1,1,12,False
891,100_0,human,0,0,1,12,False
892,50_50,human,0,0,1,12,False
892,80_20,human,0,0,1,12,False
892,100_0,human,0,0,0,12,False
893,50_50,human,1,1,1,12,True
893,80_20,human,1,1,1,12,True
893,100_0,human,1,1,1,12,True
894,50_50,human,1,1,1,12,True
894,80_20,human,1,1,1,12,True
894,100_0,human,1,1,1,12,True
895,50_50,human,0,0,1,12,True
895,80_20,human,1,1,1,12,True
895,100_0,human,1,1,1,12,True
896,50_50,human,0,0,1,12,True
896,80_20,human,0,0,0,12,True
896,100_0,human,1,1,1,12,True
897,50_50,human,0,0,1,12,True
897,80_20,human,0,0,1,12,True
897,100_0,human,1,1,1,12,True
898,50_50,human,1,1,1,12,True
898,80_20,human,1,1,1,12,True
898,100_0,human,1,1,1,12,True
899,50_50,human,0,0,1,12,True
899,80_20,human,0,0,0,12,True
899,100_0,human,1,1,1,12,True
900,50_50,human,1,1,1,12,True
900,80_20,human,1,1,1,12,True
900,100_0,human,1,1,1,12,True
901,50_50,human,1,1,1,12,True
901,80_20,human,1,1,1,12,True
901,100_0,human,1,1,1,12,True
902,50_50,human,1,1,1,12,False
902,80_20,human,1,1,1,12,False
902,100_0,human,0,0,0,12,False
903,50_50,human,0,0,0,12,True
903,80_20,human,1,1,1,12,True
903,100_0,human,1,1,1,12,True
904,50_50,human,1,1,1,12,True
904,80_20,human,1,1,1,12,True
904,100_0,human,1,1,1,12,True
905,50_50,human,1,1,1,12,False
905,80_20,human,0,0,0,12,False
905,100_0,human,0,0,0,12,False
906,50_50,human,1,1,1,12,False
906,80_20,human,1,1,1,12,False
906,100_0,human,0,0,1,12,False
907,50_50,human,1,1,1,12,False
907,80_20,human,0,0,1,12,False
907,100_0,human,0,0,1,12,False
908,50_50,human,0,0,1,12,False
908,80_20,human,1,1,1,12,False
908,100_0,human,1,1,1,12,False
909,50_50,human,0,0,0,12,True
909,80_20,human,0,0,1,12,True
909,100_0,human,0,0,1,12,True
910,50_50,human,1,1,1,12,False
910,80_20,human,1,1,1,12,False
910,100_0,human,1,1,1,12,False
911,50_50,human,0,0,1,12,False
911,80_20,human,1,1,1,12,False
911,100_0,human,1,1,1,12,False
912,50_50,human,1,1,1,12,True
912,80_20,human,1,1,1,12,True
912,100_0,human,1,1,1,12,True
913,50_50,human,0,0,1,12,True
913,80_20,human,1,1,1,12,True
913,100_0,human,1,1,1,12,True
914,50_50,human,0,0,1,12,False
914,80_20,human,0,0,0,12,False
914,100_0,human,0,0,0,12,False
915,50_50,human,0,0,1,12,False
915,80_20,human,0,0,1,12,False
915,100_0,human,1,1,1,12,False
916,50_50,human,0,0,1,12,True
916,80_20,human,0,0,0,12,True
916,100_0,human,1,1,1,12,True
917,50_50,human,1,1,1,12,True
917,80_20,human,0,0,1,12,True
917,100_0,human,1,1,1,12,True
918,50_50,human,0,0,1,12,False
918,80_20,human,0,0,0,12,False
918,100_0,human,0,0,0,12,False
919,50_50,human,1,1,1,12,True
919,80_20,human,1,1,1,12,True
919,100_0,human,1,1,1,12,True
920,50_50,human,1,1,1,12,True
920,80_20,human,1,1,1,12,True
920,100_0,human,1,1,1,12,True
921,50_50,human,1,1,1,12,False
921,80_20,human,0,0,0,12,False
921,100_0,human,0,0,0,12,False
922,50_50,human,1,1,1,12,False
922,80_20,human,1,1,1,12,False
922,100_0,human,1,1,1,12,False
923,50_50,human,1,1,1,12,True
923,80_20,human,1,1,1,12,True
923,100_0,human,1,1,1,12,True
924,50_50,human,0,0,0,12,False
924,80_20,human,1,1,1,12,False
924,100_0,human,0,0,0,12,False
925,50_50,human,1,1,1,12,False
925,80_20,human,1,1,1,12,False
925,100_0,human,1,1,1,12,False
926,50_50,human,1,1,1,12,True
926,80_20,human,1,1,1,12,True
926,100_0,human,1,1,1,12,True
927,50_50,human,0,0,1,12,True
927,80_20,human,0,0,1,12,True
927,100_0,human,0,0,0,12,True
928,50_50,human,1,1,1,12,False
928,80_20,human,1,1,1,12,False
928,100_0,human,0,0,0,12,False
929,50_50,human,0,0,0,12,False
929,80_20,human,0,0,0,12,False
929,100_0,human,0,0,0,12,False
930,50_50,human,1,1,1,12,True
930,80_20,human,1,1,1,12,True
930,100_0,human,1,1,1,12,True
931,50_50,human,1,1,1,12,False
931,80_20,human,0,0,0,12,False
931,100_0,human,0,0,1,12,False
932,50_50,human,1,1,1,12,False
932,80_20,human,1,1,1,12,False
932,100_0,human,1,1,1,12,False
933,50_50,human,0,0,0,12,False
933,80_20,human,1,1,1,12,False
933,100_0,human,0,0,0,12,False
934,50_50,human,1,1,1,12,False
934,80_20,human,1,1,1,12,False
934,100_0,human,0,0,1,12,False
935,50_50,human,1,1,1,12,False
935,80_20,human,0,0,0,12,False
935,100_0,human,1,1,1,12,False
936,50_50,human,1,1,1,12,True
936,80_20,human,1,1,1,12,True
936,100_0,human,1,1,1,12,True
937,50_50,human,1,1,1,12,True
937,80_20,human,1,1,1,12,True
937,100_0,human,1,1,1,12,True
938,50_50,human,1,1,1,12,True
938,80_20,human,1,1,1,12,True
938,100_0,human,1,1,1,12,True
939,50_50,human,1,1,1,12,False
939,80_20,human,0,0,0,12,False
939,100_0,human,0,0,0,12,False
940,50_50,human,1,1,1,12,True
940,80_20,human,1,1,1,12,True
940,100_0,human,1,1,1,12,True
941,50_50,human,1,1,1,12,False
941,80_20,human,0,0,1,12,False
941,100_0,human,1,1,1,12,False
942,50_50,human,0,0,0,12,False
942,80_20,human,1,1,1,12,False
942,100_0,human,1,1,1,12,False
943,50_50,human,1,1,1,12,True
943,80_20,human,1,1,1,12,True
943,100_0,human,1,1,1,12,True
944,50_50,human,0,0,0,12,False
944,80_20,human,0,0,0,12,False
944,100_0,human,0,0,0,12,False
945,50_50,human,1,1,1,12,True
945,80_20,human,1,1,1,12,True
945,100_0,human,1,1,1,12,True
946,50_50,human,1,1,1,12,False
946,80_20,human,0,0,0,12,False
946,100_0,human,0,0,0,12,False
947,50_50,human,1,1,1,12,False
947,80_20,human,0,0,1,12,False
947,100_0,human,1,1,1,12,False
948,50_50,human,0,0,1,12,True
948,80_20,human,0,0,1,12,True
948,100_0,human,0,0,1,12,True
949,50_50,human,1,1,1,12,True
949,80_20,human,1,1,1,12,True
949,100_0,human,1,1,1,12,True
950,50_50,human,0,0,1,12,False
950,80_20,human,1,1,1,12,False
950,100_0,human,1,1,1,12,False
951,50_50,human,1,1,1,12,True
951,80_20,human,1,1,1,12,True
951,100_0,human,1,1,1,12,True
952,50_50,human,1,1,1,12,False
952,80_20,human,1,1,1,12,False
952,100_0,human,1,1,1,12,False
953,50_50,human,1,1,1,12,True
953,80_20,human,1,1,1,12,True
953,100_0,human,1,1,1,12,True
954,50_50,human,1,1,1,12,True
954,80_20,human,1,1,1,12,True
954,100_0,human,1,1,1,12,True
955,50_50,human,0,0,0,12,False
955,80_20,human,0,0,0,12,False
955,100_0,human,0,0,0,12,False
956,50_50,human,1,1,1,12,True
956,80_20,human,1,1,1,12,True
956,100_0,human,1,1,1,12,True
957,50_50,human,0,0,1,12,False
957,80_20,human,0,0,0,12,False
957,100_0,human,0,0,1,12,False
958,50_50,human,1,1,1,12,True
958,80_20,human,1,1,1,12,True
958,100_0,human,1,1,1,12,True
959,50_50,human,1,1,1,12,True
959,80_20,human,1,1,1,12,True
959,100_0,human,1,1,1,12,True
960,50_50,human,0,0,1,12,True
960,80_20,human,0,0,0,12,True
960,100_0,human,1,1,1,12,True
961,50_50,human,1,1,1,12,True
961,80_20,human,1,1,1,12,True
961,100_0,human,1,1,1,12,True
962,50_50,human,1,1,1,12,True
962,80_20,human,1,1,1,12,True
962,100_0,human,1,1,1,12,True
963,50_50,human,1,1,1,12,True
963,80_20,human,1,1,1,12,True
963,100_0,human,1,1,1,12,True
964,50_50,human,1,1,1,12,False
964,80_20,human,1,1,1,12,False
964,100_0,human,1,1,1,12,False
965,50_50,human,1,1,1,12,False
965,80_20,human,1,1,1,12,False
965,100_0,human,1,1,1,12,False
966,50_50,human,0,0,0,12,True
966,80_20,human,0,0,1,12,True
966,100_0,human,0,0,1,12,True
967,50_50,human,1,1,1,12,True
967,80_20,human,0,0,1,12,True
967,100_0,human,1,1,1,12,True
968,50_50,human,0,0,0,12,False
968,80_20,human,0,0,1,12,False
968,100_0,human,0,0,0,12,False
969,50_50,human,1,1,1,12,False
969,80_20,human,1,1,1,12,False
969,100_0,human,0,0,0,12,False
970,50_50,human,0,0,0,12,False
970,80_20,human,0,0,0,12,False
970,100_0,human,0,0,0,12,False
971,50_50,human,1,1,1,12,True
971,80_20,human,1,1,1,12,True
971,100_0,human,1,1,1,12,True
972,50_50,human,0,0,0,12,False
972,80_20,human,0,0,0,12,False
972,100_0,human,0,0,0,12,False
973,50_50,human,1,1,1,12,False
973,80_20,human,0,0,0,12,False
973,100_0,human,1,1,1,12,False
974,50_50,human,0,0,1,12,True
974,80_20,human,0,0,0,12,True
974,100_0,human,1,1,1,12,True
975,50_50,human,0,0,1,12,True
975,80_20,human,1,1,1,12,True
975,100_0,human,1,1,1,12,True
976,50_50,human,1,1,1,12,True
976,80_20,human,1,1,1,12,True
976,100_0,human,1,1,1,12,True
977,50_50,human,1,1,1,12,True
977,80_20,human,1,1,1,12,True
977,100_0,human,1,1,1,12,True
978,50_50,human,1,1,1,12,True
978,80_20,human,1,1,1,12,True
978,100_0,human,1,1,1,12,True
979,50_50,human,1,1,1,12,False
979,80_20,human,1,1,1,12,False
979,100_0,human,0,0,1,12,False
980,50_50,human,1,1,1,12,True
980,80_20,human,1,1,1,12,True
980,100_0,human,1,1,1,12,True
981,50_50,human,1,1,1,12,False
981,80_20,human,0,0,1,12,False
981,100_0,human,0,0,0,12,False
982,50_50,human,1,1,1,12,True
982,80_20,human,1,1,1,12,True
982,100_0,human,1,1,1,12,True
983,50_50,human,1,1,1,12,True
983,80_20,human,1,1,1,12,True
983,100_0,human,1,1,1,12,True
984,50_50,human,1,1,1,12,False
984,80_20,human,1,1,1,12,False
984,100_0,human,0,0,0,12,False
985,50_50,human,1,1,1,12,False
985,80_20,human,0,0,0,12,False
985,100_0,human,0,0,1,12,False
986,50_50,human,1,1,1,12,True
986,80_20,human,1,1,1,12,True
986,100_0,human,1,1,1,12,True
987,50_50,human,1,1,1,12,True
987,80_20,human,1,1,1,12,True
987,100_0,human,1,1,1,12,True
988,50_50,human,1,1,1,12,True
988,80_20,human,1,1,1,12,True
988,100_0,human,1,1,1,12,True
989,50_50,human,0,0,0,12,False
989,80_20,human,1,1,1,12,False
989,100_0,human,1,1,1,12,False
990,50_50,human,0,0,1,12,True
990,80_20,human,1,1,1,12,True
990,100_0,human,1,1,1,12,True
991,50_50,human,0,0,0,12,False
991,80_20,human,0,0,0,12,False
991,100_0,human,0,0,0,12,False
992,50_50,human,1,1,1,12,True
992,80_20,human,1,1,1,12,True
992,100_0,human,1,1,1,12,True
993,50_50,human,1,1,1,12,True
993,80_20,human,1,1,1,12,True
993,100_0,human,1,1,1,12,True
994,50_50,human,0,0,1,12,False
994,80_20,human,0,0,0,12,False
994,100_0,human,0,0,0,12,False
995,50_50,human,0,0,0,12,False
995,80_20,human,0,0,0,12,False
995,100_0,human,0,0,0,12,False
996,50_50,human,1,1,1,12,True
996,80_20,human,1,1,1,12,True
996,100_0,human,1,1,1,12,True
997,50_50,human,1,1,1,12,False
997,80_20,human,0,0,0,12,False
997,100_0,human,1,1,1,12,False
998,50_50,human,0,0,1,12,False
998,80_20,human,0,0,0,12,False
998,100_0,human,0,0,0,12,False
999,50_50,human,0,0,0,12,False
999,80_20,human,0,0,1,12,False
999,100_0,human,0,0,1,12,False
1000,50_50,human,1,1,1,12,True
1000,80_20,human,0,0,0,12,True
1000,100_0,human,0,0,1,12,True
